site,treatment,datetime,temperature_c,light_lux
Top,Uninvaded,2023-02-08T12:51:59Z,20.889716796875,9574.4
Top,Uninvaded,2023-02-08T13:51:59Z,21.147119140625,9502.72
Top,Uninvaded,2023-02-08T14:51:59Z,20.4178125,9943.04
Top,Uninvaded,2023-02-08T15:51:59Z,18.95919921875,6638.08
Top,Uninvaded,2023-02-08T16:51:59Z,18.573095703125,6100.48
Top,Uninvaded,2023-02-08T17:51:59Z,16.857080078125,1850.24
Top,Uninvaded,2023-02-08T18:51:59Z,15.18396484375,86.6
Top,Uninvaded,2023-02-08T19:51:59Z,14.454658203125,0
Top,Uninvaded,2023-02-08T20:51:59Z,14.283056640625,0
Top,Uninvaded,2023-02-08T21:51:59Z,13.939853515625,0
Top,Uninvaded,2023-02-08T22:51:59Z,13.939853515625,0
Top,Uninvaded,2023-02-08T23:51:59Z,13.854052734375,0
Top,Uninvaded,2023-02-09T00:51:59Z,13.81115234375,0
Top,Uninvaded,2023-02-09T01:51:59Z,13.596650390625,0
Top,Uninvaded,2023-02-09T02:51:59Z,13.63955078125,0
Top,Uninvaded,2023-02-09T03:51:59Z,13.55375,0
Top,Uninvaded,2023-02-09T04:51:59Z,13.3821484375,0
Top,Uninvaded,2023-02-09T05:51:59Z,13.425048828125,89.08
Top,Uninvaded,2023-02-09T06:51:59Z,13.682451171875,1276.48
Top,Uninvaded,2023-02-09T07:51:59Z,15.52716796875,2963.2
Top,Uninvaded,2023-02-09T08:51:59Z,15.655869140625,4403.2
Top,Uninvaded,2023-02-09T09:51:59Z,16.685478515625,6110.72
Top,Uninvaded,2023-02-09T10:51:59Z,17.24318359375,10618.88
Top,Uninvaded,2023-02-09T11:51:59Z,20.718115234375,10567.68
Top,Uninvaded,2023-02-09T12:51:59Z,20.374912109375,11811.84
Top,Uninvaded,2023-02-09T13:51:59Z,21.01841796875,13967.36
Top,Uninvaded,2023-02-09T14:51:59Z,23.892744140625,18631.68
Top,Uninvaded,2023-02-09T15:51:59Z,20.203310546875,7866.88
Top,Uninvaded,2023-02-09T16:51:59Z,17.972490234375,4193.28
Top,Uninvaded,2023-02-09T17:51:59Z,16.685478515625,1349.76
Top,Uninvaded,2023-02-09T18:51:59Z,15.18396484375,167.52
Top,Uninvaded,2023-02-09T19:51:59Z,14.49755859375,0
Top,Uninvaded,2023-02-09T20:51:59Z,14.197255859375,0
Top,Uninvaded,2023-02-09T21:51:59Z,14.197255859375,0
Top,Uninvaded,2023-02-09T22:51:59Z,13.46794921875,0
Top,Uninvaded,2023-02-09T23:51:59Z,13.210546875,0
Top,Uninvaded,2023-02-10T00:51:59Z,13.63955078125,0
Top,Uninvaded,2023-02-10T01:51:59Z,13.63955078125,0
Top,Uninvaded,2023-02-10T02:51:59Z,13.46794921875,0
Top,Uninvaded,2023-02-10T03:51:59Z,13.55375,0
Top,Uninvaded,2023-02-10T04:51:59Z,13.81115234375,0
Top,Uninvaded,2023-02-10T05:51:59Z,13.81115234375,108.88
Top,Uninvaded,2023-02-10T06:51:59Z,14.0685546875,1173.12
Top,Uninvaded,2023-02-10T07:51:59Z,15.269765625,3943.68
Top,Uninvaded,2023-02-10T08:51:59Z,19.81720703125,9884.16
Top,Uninvaded,2023-02-10T09:51:59Z,21.36162109375,18974.72
Top,Uninvaded,2023-02-10T10:51:59Z,24.579150390625,22292.48
Top,Uninvaded,2023-02-10T11:51:59Z,24.79365234375,21565.44
Top,Uninvaded,2023-02-10T12:51:59Z,27.925380859375,29788.16
Top,Uninvaded,2023-02-10T13:51:59Z,22.47703125,14771.2
Top,Uninvaded,2023-02-10T14:51:59Z,18.61599609375,8117.76
Top,Uninvaded,2023-02-10T15:51:59Z,16.599677734375,5890.56
Top,Uninvaded,2023-02-10T16:51:59Z,15.741669921875,2329.6
Top,Uninvaded,2023-02-10T17:51:59Z,14.7549609375,550.88
Top,Uninvaded,2023-02-10T18:51:59Z,13.939853515625,63.92
Top,Uninvaded,2023-02-10T19:51:59Z,13.46794921875,0
Top,Uninvaded,2023-02-10T20:51:59Z,13.253447265625,0
Top,Uninvaded,2023-02-10T21:51:59Z,13.210546875,0
Top,Uninvaded,2023-02-10T22:51:59Z,13.167646484375,0
Top,Uninvaded,2023-02-10T23:51:59Z,13.0389453125,0
Top,Uninvaded,2023-02-11T00:51:59Z,13.210546875,0
Top,Uninvaded,2023-02-11T01:51:59Z,13.425048828125,0
Top,Uninvaded,2023-02-11T02:51:59Z,13.29634765625,0
Top,Uninvaded,2023-02-11T03:51:59Z,13.29634765625,0
Top,Uninvaded,2023-02-11T04:51:59Z,13.596650390625,0
Top,Uninvaded,2023-02-11T05:51:59Z,13.682451171875,380.48
Top,Uninvaded,2023-02-11T06:51:59Z,14.583359375,2336.64
Top,Uninvaded,2023-02-11T07:51:59Z,15.570068359375,4952.32
Top,Uninvaded,2023-02-11T08:51:59Z,21.53322265625,18329.6
Top,Uninvaded,2023-02-11T09:51:59Z,29.469794921875,33392.64
Top,Uninvaded,2023-02-11T10:51:59Z,33.159228515625,37324.8
Top,Uninvaded,2023-02-11T11:51:59Z,35.60455078125,30679.04
Top,Uninvaded,2023-02-11T12:51:59Z,33.54533203125,37898.24
Top,Uninvaded,2023-02-11T13:51:59Z,37.535068359375,41625.6
Top,Uninvaded,2023-02-11T14:51:59Z,40.280693359375,28631.04
Top,Uninvaded,2023-02-11T15:51:59Z,25.265556640625,12451.84
Top,Uninvaded,2023-02-11T16:51:59Z,21.318720703125,6704.64
Top,Uninvaded,2023-02-11T17:51:59Z,17.715087890625,902.08
Top,Uninvaded,2023-02-11T18:51:59Z,15.655869140625,68.08
Top,Uninvaded,2023-02-11T19:51:59Z,15.312666015625,0
Top,Uninvaded,2023-02-11T20:51:59Z,15.141064453125,0
Top,Uninvaded,2023-02-11T21:51:59Z,15.055263671875,0
Top,Uninvaded,2023-02-11T22:51:59Z,14.797861328125,0
Top,Uninvaded,2023-02-11T23:51:59Z,14.626259765625,0
Top,Uninvaded,2023-02-12T00:51:59Z,14.583359375,0
Top,Uninvaded,2023-02-12T01:51:59Z,14.540458984375,0
Top,Uninvaded,2023-02-12T02:51:59Z,14.368857421875,0
Top,Uninvaded,2023-02-12T03:51:59Z,13.510849609375,0
Top,Uninvaded,2023-02-12T04:51:59Z,13.510849609375,0
Top,Uninvaded,2023-02-12T05:51:59Z,13.854052734375,242.56
Top,Uninvaded,2023-02-12T06:51:59Z,16.04197265625,4390.4
Top,Uninvaded,2023-02-12T07:51:59Z,19.345302734375,11008
Top,Uninvaded,2023-02-12T08:51:59Z,22.21962890625,17080.32
Top,Uninvaded,2023-02-12T09:51:59Z,26.252265625,30484.48
Top,Uninvaded,2023-02-12T10:51:59Z,31.2287109375,40417.28
Top,Uninvaded,2023-02-12T11:51:59Z,34.6607421875,19374.08
Top,Uninvaded,2023-02-12T12:51:59Z,33.9743359375,30382.08
Top,Uninvaded,2023-02-12T13:51:59Z,44.742333984375,26368
Top,Uninvaded,2023-02-12T14:51:59Z,37.878271484375,19834.88
Top,Uninvaded,2023-02-12T15:51:59Z,29.34109375,9733.12
Top,Uninvaded,2023-02-12T16:51:59Z,24.493349609375,10311.68
Top,Uninvaded,2023-02-12T17:51:59Z,21.36162109375,4476.16
Top,Uninvaded,2023-02-12T18:51:59Z,17.371884765625,281.76
Top,Uninvaded,2023-02-12T19:51:59Z,15.7845703125,0
Top,Uninvaded,2023-02-12T20:51:59Z,15.312666015625,0
Top,Uninvaded,2023-02-12T21:51:59Z,13.854052734375,0
Top,Uninvaded,2023-02-12T22:51:59Z,13.55375,0
Top,Uninvaded,2023-02-12T23:51:59Z,13.081845703125,0
Top,Uninvaded,2023-02-13T00:51:59Z,12.309638671875,0
Top,Uninvaded,2023-02-13T01:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-13T02:51:59Z,12.95314453125,0
Top,Uninvaded,2023-02-13T03:51:59Z,13.081845703125,0
Top,Uninvaded,2023-02-13T04:51:59Z,14.025654296875,0
Top,Uninvaded,2023-02-13T05:51:59Z,13.596650390625,332.64
Top,Uninvaded,2023-02-13T06:51:59Z,16.299375,4012.8
Top,Uninvaded,2023-02-13T07:51:59Z,18.5301953125,7636.48
Top,Uninvaded,2023-02-13T08:51:59Z,19.860107421875,7795.2
Top,Uninvaded,2023-02-13T09:51:59Z,28.1398828125,40611.84
Top,Uninvaded,2023-02-13T10:51:59Z,28.011181640625,21360.64
Top,Uninvaded,2023-02-13T11:51:59Z,43.5840234375,48209.92
Top,Uninvaded,2023-02-13T12:51:59Z,44.785234375,34027.52
Top,Uninvaded,2023-02-13T13:51:59Z,46.200947265625,60252.16
Top,Uninvaded,2023-02-13T14:51:59Z,32.2583203125,10324.48
Top,Uninvaded,2023-02-13T15:51:59Z,23.42083984375,5900.8
Top,Uninvaded,2023-02-13T16:51:59Z,19.516904296875,2926.08
Top,Uninvaded,2023-02-13T17:51:59Z,17.24318359375,1276.48
Top,Uninvaded,2023-02-13T18:51:59Z,16.21357421875,90.8
Top,Uninvaded,2023-02-13T19:51:59Z,15.7845703125,0
Top,Uninvaded,2023-02-13T20:51:59Z,15.69876953125,0
Top,Uninvaded,2023-02-13T21:51:59Z,15.69876953125,0
Top,Uninvaded,2023-02-13T22:51:59Z,15.4413671875,0
Top,Uninvaded,2023-02-13T23:51:59Z,15.269765625,0
Top,Uninvaded,2023-02-14T00:51:59Z,15.055263671875,0
Top,Uninvaded,2023-02-14T01:51:59Z,14.7549609375,0
Top,Uninvaded,2023-02-14T02:51:59Z,13.896953125,0
Top,Uninvaded,2023-02-14T03:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-14T04:51:59Z,14.583359375,0
Top,Uninvaded,2023-02-14T05:51:59Z,14.540458984375,114.72
Top,Uninvaded,2023-02-14T06:51:59Z,15.69876953125,3493.12
Top,Uninvaded,2023-02-14T07:51:59Z,17.200283203125,5073.92
Top,Uninvaded,2023-02-14T08:51:59Z,18.058291015625,7165.44
Top,Uninvaded,2023-02-14T09:51:59Z,21.404521484375,13383.68
Top,Uninvaded,2023-02-14T10:51:59Z,27.839580078125,29173.76
Top,Uninvaded,2023-02-14T11:51:59Z,31.614814453125,22231.04
Top,Uninvaded,2023-02-14T12:51:59Z,35.94775390625,32153.6
Top,Uninvaded,2023-02-14T13:51:59Z,50.70548828125,40058.88
Top,Uninvaded,2023-02-14T14:51:59Z,36.3767578125,29870.08
Top,Uninvaded,2023-02-14T15:51:59Z,30.1991015625,13306.88
Top,Uninvaded,2023-02-14T16:51:59Z,24.27884765625,6576.64
Top,Uninvaded,2023-02-14T17:51:59Z,22.21962890625,3283.2
Top,Uninvaded,2023-02-14T18:51:59Z,18.487294921875,118.84
Top,Uninvaded,2023-02-14T19:51:59Z,16.942880859375,0
Top,Uninvaded,2023-02-14T20:51:59Z,16.299375,0
Top,Uninvaded,2023-02-14T21:51:59Z,16.38517578125,0
Top,Uninvaded,2023-02-14T22:51:59Z,16.428076171875,0
Top,Uninvaded,2023-02-14T23:51:59Z,16.21357421875,0
Top,Uninvaded,2023-02-15T00:51:59Z,15.4413671875,0
Top,Uninvaded,2023-02-15T01:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-15T02:51:59Z,12.60994140625,0
Top,Uninvaded,2023-02-15T03:51:59Z,11.23712890625,0
Top,Uninvaded,2023-02-15T04:51:59Z,12.0093359375,0
Top,Uninvaded,2023-02-15T05:51:59Z,11.966435546875,395.68
Top,Uninvaded,2023-02-15T06:51:59Z,16.513876953125,5253.12
Top,Uninvaded,2023-02-15T07:51:59Z,16.8141796875,4558.08
Top,Uninvaded,2023-02-15T08:51:59Z,18.1869921875,11325.44
Top,Uninvaded,2023-02-15T09:51:59Z,23.1634375,15144.96
Top,Uninvaded,2023-02-15T10:51:59Z,33.845634765625,28016.64
Top,Uninvaded,2023-02-15T11:51:59Z,33.502431640625,27688.96
Top,Uninvaded,2023-02-15T12:51:59Z,34.74654296875,45895.68
Top,Uninvaded,2023-02-15T13:51:59Z,50.01908203125,72970.24
Top,Uninvaded,2023-02-15T14:51:59Z,37.106064453125,14935.04
Top,Uninvaded,2023-02-15T15:51:59Z,26.68126953125,8030.72
Top,Uninvaded,2023-02-15T16:51:59Z,24.235947265625,5588.48
Top,Uninvaded,2023-02-15T17:51:59Z,20.5894140625,1975.04
Top,Uninvaded,2023-02-15T18:51:59Z,17.8437890625,71.36
Top,Uninvaded,2023-02-15T19:51:59Z,15.87037109375,0
Top,Uninvaded,2023-02-15T20:51:59Z,15.913271484375,0
Top,Uninvaded,2023-02-15T21:51:59Z,16.04197265625,0
Top,Uninvaded,2023-02-15T22:51:59Z,16.38517578125,0
Top,Uninvaded,2023-02-15T23:51:59Z,14.7549609375,0
Top,Uninvaded,2023-02-16T00:51:59Z,14.283056640625,0
Top,Uninvaded,2023-02-16T01:51:59Z,14.0685546875,0
Top,Uninvaded,2023-02-16T02:51:59Z,14.0685546875,0
Top,Uninvaded,2023-02-16T03:51:59Z,14.111455078125,0
Top,Uninvaded,2023-02-16T04:51:59Z,13.939853515625,0
Top,Uninvaded,2023-02-16T05:51:59Z,13.768251953125,148.6
Top,Uninvaded,2023-02-16T06:51:59Z,15.0981640625,2446.08
Top,Uninvaded,2023-02-16T07:51:59Z,17.715087890625,6576.64
Top,Uninvaded,2023-02-16T08:51:59Z,19.13080078125,9712.64
Top,Uninvaded,2023-02-16T09:51:59Z,20.9326171875,15098.88
Top,Uninvaded,2023-02-16T10:51:59Z,27.02447265625,42639.36
Top,Uninvaded,2023-02-16T11:51:59Z,48.603369140625,63262.72
Top,Uninvaded,2023-02-16T12:51:59Z,40.666796875,37867.52
Top,Uninvaded,2023-02-16T13:51:59Z,37.363466796875,37038.08
Top,Uninvaded,2023-02-16T14:51:59Z,29.25529296875,9167.36
Top,Uninvaded,2023-02-16T15:51:59Z,18.401494140625,3307.52
Top,Uninvaded,2023-02-16T16:51:59Z,16.55677734375,1281.6
Top,Uninvaded,2023-02-16T17:51:59Z,15.226865234375,651.36
Top,Uninvaded,2023-02-16T18:51:59Z,15.226865234375,44.12
Top,Uninvaded,2023-02-16T19:51:59Z,14.66916015625,0
Top,Uninvaded,2023-02-16T20:51:59Z,14.454658203125,0
Top,Uninvaded,2023-02-16T21:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-16T22:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-16T23:51:59Z,14.025654296875,0
Top,Uninvaded,2023-02-17T00:51:59Z,13.768251953125,0
Top,Uninvaded,2023-02-17T01:51:59Z,13.81115234375,0
Top,Uninvaded,2023-02-17T02:51:59Z,13.510849609375,0
Top,Uninvaded,2023-02-17T03:51:59Z,13.46794921875,0
Top,Uninvaded,2023-02-17T04:51:59Z,13.3821484375,0
Top,Uninvaded,2023-02-17T05:51:59Z,13.55375,73.42
Top,Uninvaded,2023-02-17T06:51:59Z,14.368857421875,1423.36
Top,Uninvaded,2023-02-17T07:51:59Z,15.69876953125,4462.08
Top,Uninvaded,2023-02-17T08:51:59Z,16.428076171875,4619.52
Top,Uninvaded,2023-02-17T09:51:59Z,18.401494140625,11683.84
Top,Uninvaded,2023-02-17T10:51:59Z,23.806943359375,30167.04
Top,Uninvaded,2023-02-17T11:51:59Z,23.549541015625,22640.64
Top,Uninvaded,2023-02-17T12:51:59Z,26.252265625,19517.44
Top,Uninvaded,2023-02-17T13:51:59Z,24.0214453125,14494.72
Top,Uninvaded,2023-02-17T14:51:59Z,22.863134765625,11719.68
Top,Uninvaded,2023-02-17T15:51:59Z,23.42083984375,11755.52
Top,Uninvaded,2023-02-17T16:51:59Z,21.404521484375,11509.76
Top,Uninvaded,2023-02-17T17:51:59Z,19.431103515625,3910.4
Top,Uninvaded,2023-02-17T18:51:59Z,16.256474609375,95.12
Top,Uninvaded,2023-02-17T19:51:59Z,15.312666015625,0
Top,Uninvaded,2023-02-17T20:51:59Z,14.9265625,0
Top,Uninvaded,2023-02-17T21:51:59Z,14.969462890625,0
Top,Uninvaded,2023-02-17T22:51:59Z,14.66916015625,0
Top,Uninvaded,2023-02-17T23:51:59Z,14.4117578125,0
Top,Uninvaded,2023-02-18T00:51:59Z,14.24015625,0
Top,Uninvaded,2023-02-18T01:51:59Z,14.368857421875,0
Top,Uninvaded,2023-02-18T02:51:59Z,14.4117578125,0
Top,Uninvaded,2023-02-18T03:51:59Z,14.111455078125,0
Top,Uninvaded,2023-02-18T04:51:59Z,14.32595703125,0
Top,Uninvaded,2023-02-18T05:51:59Z,14.368857421875,79.94
Top,Uninvaded,2023-02-18T06:51:59Z,15.269765625,3434.24
Top,Uninvaded,2023-02-18T07:51:59Z,18.61599609375,18263.04
Top,Uninvaded,2023-02-18T08:51:59Z,20.203310546875,12636.16
Top,Uninvaded,2023-02-18T09:51:59Z,19.774306640625,8512
Top,Uninvaded,2023-02-18T10:51:59Z,22.04802734375,7577.6
Top,Uninvaded,2023-02-18T11:51:59Z,27.496376953125,15984.64
Top,Uninvaded,2023-02-18T12:51:59Z,33.931435546875,24504.32
Top,Uninvaded,2023-02-18T13:51:59Z,29.59849609375,66785.28
Top,Uninvaded,2023-02-18T14:51:59Z,25.30845703125,3038.72
Top,Uninvaded,2023-02-18T15:51:59Z,27.753779296875,31180.8
Top,Uninvaded,2023-02-18T16:51:59Z,23.206337890625,11591.68
Top,Uninvaded,2023-02-18T17:51:59Z,17.800888671875,277.44
Top,Uninvaded,2023-02-18T18:51:59Z,15.69876953125,73.12
Top,Uninvaded,2023-02-18T19:51:59Z,15.269765625,0
Top,Uninvaded,2023-02-18T20:51:59Z,13.46794921875,0
Top,Uninvaded,2023-02-18T21:51:59Z,12.738642578125,0
Top,Uninvaded,2023-02-18T22:51:59Z,13.0389453125,0
Top,Uninvaded,2023-02-18T23:51:59Z,13.596650390625,0
Top,Uninvaded,2023-02-19T00:51:59Z,12.567041015625,0
Top,Uninvaded,2023-02-19T01:51:59Z,12.43833984375,0
Top,Uninvaded,2023-02-19T02:51:59Z,10.89392578125,0
Top,Uninvaded,2023-02-19T03:51:59Z,10.250419921875,0
Top,Uninvaded,2023-02-19T04:51:59Z,9.735615234375,0
Top,Uninvaded,2023-02-19T05:51:59Z,9.649814453125,275.6
Top,Uninvaded,2023-02-19T06:51:59Z,11.022626953125,2438.4
Top,Uninvaded,2023-02-19T07:51:59Z,25.694560546875,29061.12
Top,Uninvaded,2023-02-19T08:51:59Z,38.7791796875,50135.04
Top,Uninvaded,2023-02-19T09:51:59Z,47.0160546875,72683.52
Top,Uninvaded,2023-02-19T10:51:59Z,39.336884765625,15846.4
Top,Uninvaded,2023-02-19T11:51:59Z,57.955654296875,104407.04
Top,Uninvaded,2023-02-19T12:51:59Z,46.801552734375,30525.44
Top,Uninvaded,2023-02-19T13:51:59Z,51.90669921875,92487.68
Top,Uninvaded,2023-02-19T14:51:59Z,24.10724609375,20049.92
Top,Uninvaded,2023-02-19T15:51:59Z,35.218447265625,49684.48
Top,Uninvaded,2023-02-19T16:51:59Z,23.59244140625,6336
Top,Uninvaded,2023-02-19T17:51:59Z,20.718115234375,925.12
Top,Uninvaded,2023-02-19T18:51:59Z,17.92958984375,84.24
Top,Uninvaded,2023-02-19T19:51:59Z,16.21357421875,0
Top,Uninvaded,2023-02-19T20:51:59Z,14.540458984375,0
Top,Uninvaded,2023-02-19T21:51:59Z,12.910244140625,0
Top,Uninvaded,2023-02-19T22:51:59Z,12.824443359375,0
Top,Uninvaded,2023-02-19T23:51:59Z,12.138037109375,0
Top,Uninvaded,2023-02-20T00:51:59Z,11.623232421875,0
Top,Uninvaded,2023-02-20T01:51:59Z,11.3229296875,0
Top,Uninvaded,2023-02-20T02:51:59Z,10.593623046875,0
Top,Uninvaded,2023-02-20T03:51:59Z,10.422021484375,0
Top,Uninvaded,2023-02-20T04:51:59Z,11.151328125,0
Top,Uninvaded,2023-02-20T05:51:59Z,11.3229296875,245.28
Top,Uninvaded,2023-02-20T06:51:59Z,14.9265625,4147.2
Top,Uninvaded,2023-02-20T07:51:59Z,16.89998046875,5588.48
Top,Uninvaded,2023-02-20T08:51:59Z,19.688505859375,4596.48
Top,Uninvaded,2023-02-20T09:51:59Z,22.3054296875,14269.44
Top,Uninvaded,2023-02-20T10:51:59Z,28.22568359375,20715.52
Top,Uninvaded,2023-02-20T11:51:59Z,31.014208984375,10257.92
Top,Uninvaded,2023-02-20T12:51:59Z,46.887353515625,108953.6
Top,Uninvaded,2023-02-20T13:51:59Z,50.276484375,89661.44
Top,Uninvaded,2023-02-20T14:51:59Z,48.98947265625,17223.68
Top,Uninvaded,2023-02-20T15:51:59Z,27.067373046875,8542.72
Top,Uninvaded,2023-02-20T16:51:59Z,20.84681640625,9523.2
Top,Uninvaded,2023-02-20T17:51:59Z,16.04197265625,2556.16
Top,Uninvaded,2023-02-20T18:51:59Z,14.15435546875,41.66
Top,Uninvaded,2023-02-20T19:51:59Z,13.253447265625,0
Top,Uninvaded,2023-02-20T20:51:59Z,13.3821484375,0
Top,Uninvaded,2023-02-20T21:51:59Z,12.223837890625,0.2
Top,Uninvaded,2023-02-20T22:51:59Z,11.451630859375,0
Top,Uninvaded,2023-02-20T23:51:59Z,11.58033203125,0
Top,Uninvaded,2023-02-21T00:51:59Z,10.89392578125,0
Top,Uninvaded,2023-02-21T01:51:59Z,10.507822265625,0
Top,Uninvaded,2023-02-21T02:51:59Z,9.306611328125,0
Top,Uninvaded,2023-02-21T03:51:59Z,8.83470703125,0
Top,Uninvaded,2023-02-21T04:51:59Z,8.0625,0
Top,Uninvaded,2023-02-21T05:51:59Z,7.719296875,232.96
Top,Uninvaded,2023-02-21T06:51:59Z,8.5773046875,2004.48
Top,Uninvaded,2023-02-21T07:51:59Z,25.565859375,29573.12
Top,Uninvaded,2023-02-21T08:51:59Z,38.993681640625,51118.08
Top,Uninvaded,2023-02-21T09:51:59Z,46.372548828125,71741.44
Top,Uninvaded,2023-02-21T10:51:59Z,52.464404296875,87531.52
Top,Uninvaded,2023-02-21T11:51:59Z,56.668642578125,96419.84
Top,Uninvaded,2023-02-21T12:51:59Z,58.813662109375,98385.92
Top,Uninvaded,2023-02-21T13:51:59Z,59.500068359375,92610.56
Top,Uninvaded,2023-02-21T14:51:59Z,55.42453125,80261.12
Top,Uninvaded,2023-02-21T15:51:59Z,48.47466796875,64000
Top,Uninvaded,2023-02-21T16:51:59Z,22.9918359375,2502.4
Top,Uninvaded,2023-02-21T17:51:59Z,16.342275390625,1453.44
Top,Uninvaded,2023-02-21T18:51:59Z,12.309638671875,85.04
Top,Uninvaded,2023-02-21T19:51:59Z,10.765224609375,0
Top,Uninvaded,2023-02-21T20:51:59Z,9.907216796875,0
Top,Uninvaded,2023-02-21T21:51:59Z,8.963408203125,0
Top,Uninvaded,2023-02-21T22:51:59Z,8.191201171875,0
Top,Uninvaded,2023-02-21T23:51:59Z,7.80509765625,0
Top,Uninvaded,2023-02-22T00:51:59Z,7.333193359375,0
Top,Uninvaded,2023-02-22T01:51:59Z,6.904189453125,0
Top,Uninvaded,2023-02-22T02:51:59Z,6.560986328125,0
Top,Uninvaded,2023-02-22T03:51:59Z,6.131982421875,0
Top,Uninvaded,2023-02-22T04:51:59Z,5.8316796875,0
Top,Uninvaded,2023-02-22T05:51:59Z,5.40267578125,229.44
Top,Uninvaded,2023-02-22T06:51:59Z,7.11869140625,2181.76
Top,Uninvaded,2023-02-22T07:51:59Z,24.3646484375,30638.08
Top,Uninvaded,2023-02-22T08:51:59Z,40.4951953125,52080.64
Top,Uninvaded,2023-02-22T09:51:59Z,43.15501953125,16778.24
Top,Uninvaded,2023-02-22T10:51:59Z,54.30912109375,17116.16
Top,Uninvaded,2023-02-22T11:51:59Z,57.955654296875,98140.16
Top,Uninvaded,2023-02-22T12:51:59Z,59.886171875,99983.36
Top,Uninvaded,2023-02-22T13:51:59Z,64.562314453125,91873.28
Top,Uninvaded,2023-02-22T14:51:59Z,56.9689453125,60149.76
Top,Uninvaded,2023-02-22T15:51:59Z,52.807607421875,64000
Top,Uninvaded,2023-02-22T16:51:59Z,25.093955078125,3733.76
Top,Uninvaded,2023-02-22T17:51:59Z,23.206337890625,3930.88
Top,Uninvaded,2023-02-22T18:51:59Z,18.44439453125,75.12
Top,Uninvaded,2023-02-22T19:51:59Z,17.028681640625,0
Top,Uninvaded,2023-02-22T20:51:59Z,16.642578125,0
Top,Uninvaded,2023-02-22T21:51:59Z,12.395439453125,0
Top,Uninvaded,2023-02-22T22:51:59Z,11.3229296875,0
Top,Uninvaded,2023-02-22T23:51:59Z,10.679423828125,0
Top,Uninvaded,2023-02-23T00:51:59Z,10.12171875,0
Top,Uninvaded,2023-02-23T01:51:59Z,9.564013671875,0
Top,Uninvaded,2023-02-23T02:51:59Z,9.00630859375,0
Top,Uninvaded,2023-02-23T03:51:59Z,8.83470703125,0
Top,Uninvaded,2023-02-23T04:51:59Z,8.66310546875,0
Top,Uninvaded,2023-02-23T05:51:59Z,8.2341015625,209.76
Top,Uninvaded,2023-02-23T06:51:59Z,9.993017578125,2122.88
Top,Uninvaded,2023-02-23T07:51:59Z,28.22568359375,30330.88
Top,Uninvaded,2023-02-23T08:51:59Z,45.600341796875,51609.6
Top,Uninvaded,2023-02-23T09:51:59Z,54.352021484375,72110.08
Top,Uninvaded,2023-02-23T10:51:59Z,60.82998046875,87326.72
Top,Uninvaded,2023-02-23T11:51:59Z,64.819716796875,95723.52
Top,Uninvaded,2023-02-23T12:51:59Z,67.9514453125,100147.2
Top,Uninvaded,2023-02-23T13:51:59Z,65.334521484375,45772.8
Top,Uninvaded,2023-02-23T14:51:59Z,39.079482421875,11601.92
Top,Uninvaded,2023-02-23T15:51:59Z,38.00697265625,23592.96
Top,Uninvaded,2023-02-23T16:51:59Z,28.39728515625,5342.72
Top,Uninvaded,2023-02-23T17:51:59Z,24.836552734375,2967.04
Top,Uninvaded,2023-02-23T18:51:59Z,21.147119140625,49.5
Top,Uninvaded,2023-02-23T19:51:59Z,17.028681640625,0
Top,Uninvaded,2023-02-23T20:51:59Z,14.197255859375,0
Top,Uninvaded,2023-02-23T21:51:59Z,13.339248046875,0
Top,Uninvaded,2023-02-23T22:51:59Z,12.524140625,0
Top,Uninvaded,2023-02-23T23:51:59Z,11.794833984375,0
Top,Uninvaded,2023-02-24T00:51:59Z,11.365830078125,0
Top,Uninvaded,2023-02-24T01:51:59Z,10.765224609375,0
Top,Uninvaded,2023-02-24T02:51:59Z,10.12171875,0
Top,Uninvaded,2023-02-24T03:51:59Z,9.86431640625,0
Top,Uninvaded,2023-02-24T04:51:59Z,9.778515625,0
Top,Uninvaded,2023-02-24T05:51:59Z,9.43531249999999,190.64
Top,Uninvaded,2023-02-24T06:51:59Z,10.936826171875,2119.68
Top,Uninvaded,2023-02-24T07:51:59Z,30.1991015625,30310.4
Top,Uninvaded,2023-02-24T08:51:59Z,46.544150390625,51015.68
Top,Uninvaded,2023-02-24T09:51:59Z,55.553232421875,71168
Top,Uninvaded,2023-02-24T10:51:59Z,62.54599609375,86671.36
Top,Uninvaded,2023-02-24T11:51:59Z,66.063828125,94699.52
Top,Uninvaded,2023-02-24T12:51:59Z,70.78287109375,106291.2
Top,Uninvaded,2023-02-24T13:51:59Z,69.3242578125,93184
Top,Uninvaded,2023-02-24T14:51:59Z,54.781025390625,15861.76
Top,Uninvaded,2023-02-24T15:51:59Z,53.5369140625,44523.52
Top,Uninvaded,2023-02-24T16:51:59Z,26.33806640625,3168
Top,Uninvaded,2023-02-24T17:51:59Z,21.404521484375,1632
Top,Uninvaded,2023-02-24T18:51:59Z,18.015390625,52.8
Top,Uninvaded,2023-02-24T19:51:59Z,15.999072265625,0
Top,Uninvaded,2023-02-24T20:51:59Z,15.956171875,0
Top,Uninvaded,2023-02-24T21:51:59Z,14.4117578125,0
